,Unnamed: 0,age,ethnicity,full_path,gender,name,filename,tag,face_loc,folder,face_location,,male,length_filename
840,840,34,black,75/nm0004875_rm1289849600_1971-1-2_2005.jpg,male,taye diggs,nm0004875_rm1289849600_1971-1-2_2005_0.jpg,smile,"{'x': 135, 'y': 135, 'w': 150, 'h': 150}",75,"[135, 135, 285, 285]",,1,42
841,841,34,black,75/nm0004875_rm1334351872_1971-1-2_2005.jpg,male,taye diggs,nm0004875_rm1334351872_1971-1-2_2005_0.jpg,smile,"{'x': 45, 'y': 113, 'w': 202, 'h': 202}",75,"[45, 113, 247, 315]",,1,42
842,842,36,black,75/nm0004875_rm1464439808_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm1464439808_1971-1-2_2007_0.jpg,no-smile,"{'x': 142, 'y': 95, 'w': 140, 'h': 140}",75,"[142, 95, 282, 235]",,1,42
843,843,36,black,75/nm0004875_rm1740735744_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm1740735744_1971-1-2_2007_0.jpg,no-smile,"{'x': 425, 'y': 31, 'w': 92, 'h': 92}",75,"[425, 31, 517, 123]",,1,42
844,844,36,black,75/nm0004875_rm1918736384_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm1918736384_1971-1-2_2007_0.jpg,smile,"{'x': 89, 'y': 89, 'w': 198, 'h': 198}",75,"[89, 89, 287, 287]",,1,42
845,845,36,black,75/nm0004875_rm1990373888_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm1990373888_1971-1-2_2007_0.jpg,no-smile,"{'x': 119, 'y': 96, 'w': 213, 'h': 213}",75,"[119, 96, 332, 309]",,1,42
846,846,42,black,75/nm0004875_rm2099892736_1971-1-2_2013.jpg,male,taye diggs,nm0004875_rm2099892736_1971-1-2_2013_0.jpg,smile,"{'x': 836, 'y': 187, 'w': 415, 'h': 415}",75,"[836, 187, 1251, 602]",,1,42
847,847,36,black,75/nm0004875_rm2631107584_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm2631107584_1971-1-2_2007_0.jpg,no-smile,"{'x': 252, 'y': 51, 'w': 74, 'h': 74}",75,"[252, 51, 326, 125]",,1,42
848,848,36,black,75/nm0004875_rm2816054272_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm2816054272_1971-1-2_2007_0.jpg,no-smile,"{'x': 67, 'y': 67, 'w': 199, 'h': 199}",75,"[67, 67, 266, 266]",,1,42
849,849,36,black,75/nm0004875_rm2835844352_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm2835844352_1971-1-2_2007_0.jpg,no-smile,"{'x': 150, 'y': 55, 'w': 121, 'h': 121}",75,"[150, 55, 271, 176]",,1,42
850,850,36,black,75/nm0004875_rm3068637696_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm3068637696_1971-1-2_2007_0.jpg,no-smile,"{'x': 163, 'y': 109, 'w': 161, 'h': 161}",75,"[163, 109, 324, 270]",,1,42
851,851,36,black,75/nm0004875_rm3311178752_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm3311178752_1971-1-2_2007_0.jpg,no-smile,"{'x': 174, 'y': 58, 'w': 172, 'h': 172}",75,"[174, 58, 346, 230]",,1,42
852,852,38,black,75/nm0004875_rm3468805120_1971-1-2_2009.jpg,male,taye diggs,nm0004875_rm3468805120_1971-1-2_2009_0.jpg,smile,"{'x': 206, 'y': 52, 'w': 153, 'h': 153}",75,"[206, 52, 359, 205]",,1,42
853,853,36,black,75/nm0004875_rm3593832192_1971-1-2_2007.jpg,male,taye diggs,nm0004875_rm3593832192_1971-1-2_2007_0.jpg,no-smile,"{'x': 126, 'y': 126, 'w': 140, 'h': 140}",75,"[126, 126, 266, 266]",,1,42
366,366,41,black,37/nm0004937_rm174557440_1967-12-13_2009.jpg,male,jamie foxx,nm0004937_rm174557440_1967-12-13_2009_0.jpg,no-smile,"{'x': 146, 'y': 83, 'w': 186, 'h': 186}",37,"[146, 83, 332, 269]",,1,43
376,376,36,black,37/nm0004937_rm459577600_1967-12-13_2004.jpg,male,jamie foxx,nm0004937_rm459577600_1967-12-13_2004_0.jpg,smile,"{'x': 212, 'y': 110, 'w': 65, 'h': 65}",37,"[212, 110, 277, 175]",,1,43
377,377,38,black,37/nm0004937_rm534481920_1967-12-13_2006.jpg,male,jamie foxx,nm0004937_rm534481920_1967-12-13_2006_0.jpg,smile,"{'x': 378, 'y': 604, 'w': 675, 'h': 675}",37,"[378, 604, 1053, 1279]",,1,43
378,378,41,black,37/nm0004937_rm979863808_1967-12-13_2009.jpg,male,jamie foxx,nm0004937_rm979863808_1967-12-13_2009_0.jpg,no-smile,"{'x': 117, 'y': 59, 'w': 86, 'h': 86}",37,"[117, 59, 203, 145]",,1,43
360,360,41,black,37/nm0004937_rm1063749888_1967-12-13_2009.jpg,male,jamie foxx,nm0004937_rm1063749888_1967-12-13_2009_0.jpg,no-smile,"{'x': 304, 'y': 68, 'w': 151, 'h': 151}",37,"[304, 68, 455, 219]",,1,44
361,361,41,black,37/nm0004937_rm1110477056_1967-12-13_2009.jpg,male,jamie foxx,nm0004937_rm1110477056_1967-12-13_2009_0.jpg,no-smile,"{'x': 24, 'y': 96, 'w': 215, 'h': 215}",37,"[24, 96, 239, 311]",,1,44
362,362,41,black,37/nm0004937_rm1127254272_1967-12-13_2009.jpg,male,jamie foxx,nm0004937_rm1127254272_1967-12-13_2009_0.jpg,no-smile,"{'x': 23, 'y': 70, 'w': 209, 'h': 209}",37,"[23, 70, 232, 279]",,1,44
363,363,41,black,37/nm0004937_rm1144031488_1967-12-13_2009.jpg,male,jamie foxx,nm0004937_rm1144031488_1967-12-13_2009_0.jpg,no-smile,"{'x': 54, 'y': 72, 'w': 161, 'h': 161}",37,"[54, 72, 215, 233]",,1,44
364,364,47,black,37/nm0004937_rm1269625088_1967-12-13_2015.jpg,male,jamie foxx,nm0004937_rm1269625088_1967-12-13_2015_0.jpg,smile,"{'x': 280, 'y': 372, 'w': 415, 'h': 415}",37,"[280, 372, 695, 787]",,1,44
365,365,39,black,37/nm0004937_rm1553570560_1967-12-13_2007.jpg,male,jamie foxx,nm0004937_rm1553570560_1967-12-13_2007_0.jpg,smile,"{'x': 232, 'y': 25, 'w': 73, 'h': 73}",37,"[232, 25, 305, 98]",,1,44
367,367,45,black,37/nm0004937_rm1983095040_1967-12-13_2013.jpg,male,jamie foxx,nm0004937_rm1983095040_1967-12-13_2013_0.jpg,no-smile,"{'x': 486, 'y': 284, 'w': 361, 'h': 361}",37,"[486, 284, 847, 645]",,1,44
368,368,41,black,37/nm0004937_rm1988004608_1967-12-13_2009.jpg,male,jamie foxx,nm0004937_rm1988004608_1967-12-13_2009_0.jpg,no-smile,"{'x': 509, 'y': 62, 'w': 90, 'h': 90}",37,"[509, 62, 599, 152]",,1,44
369,369,46,black,37/nm0004937_rm2382231808_1967-12-13_2014.jpg,male,jamie foxx,nm0004937_rm2382231808_1967-12-13_2014_0.jpg,smile,"{'x': 300, 'y': 498, 'w': 891, 'h': 891}",37,"[300, 498, 1191, 1389]",,1,44
370,370,42,black,37/nm0004937_rm2382401280_1967-12-13_2010.jpg,male,jamie foxx,nm0004937_rm2382401280_1967-12-13_2010_0.jpg,smile,"{'x': 195, 'y': 117, 'w': 173, 'h': 173}",37,"[195, 117, 368, 290]",,1,44
371,371,42,black,37/nm0004937_rm2731575040_1967-12-13_2010.jpg,male,jamie foxx,nm0004937_rm2731575040_1967-12-13_2010_0.jpg,no-smile,"{'x': 84, 'y': 84, 'w': 150, 'h': 150}",37,"[84, 84, 234, 234]",,1,44
372,372,42,black,37/nm0004937_rm2748352256_1967-12-13_2010.jpg,male,jamie foxx,nm0004937_rm2748352256_1967-12-13_2010_0.jpg,smile,"{'x': 42, 'y': 104, 'w': 186, 'h': 186}",37,"[42, 104, 228, 290]",,1,44
373,373,38,black,37/nm0004937_rm2903022336_1967-12-13_2006.jpg,male,jamie foxx,nm0004937_rm2903022336_1967-12-13_2006_0.jpg,smile,"{'x': 45, 'y': 90, 'w': 202, 'h': 202}",37,"[45, 90, 247, 292]",,1,44
374,374,42,black,37/nm0004937_rm3635384064_1967-12-13_2010.jpg,male,jamie foxx,nm0004937_rm3635384064_1967-12-13_2010_0.jpg,smile,"{'x': 844, 'y': 423, 'w': 630, 'h': 630}",37,"[844, 423, 1474, 1053]",,1,44
375,375,36,black,37/nm0004937_rm3825834496_1967-12-13_2004.jpg,male,jamie foxx,nm0004937_rm3825834496_1967-12-13_2004_0.jpg,no-smile,"{'x': 77, 'y': 77, 'w': 76, 'h': 76}",37,"[77, 77, 153, 153]",,1,44
1159,1159,29,white,50/nm0004950_rm7784448_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm7784448_1972-4-17_2001_0.jpg,no-smile,"{'x': 905, 'y': 529, 'w': 335, 'h': 335}",50,"[905, 529, 1240, 864]",,0,40
1156,1156,29,white,50/nm0004950_rm56085504_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm56085504_1972-4-17_2001_0.jpg,no-smile,"{'x': 675, 'y': 579, 'w': 861, 'h': 861}",50,"[675, 579, 1536, 1440]",,0,41
1141,1141,29,white,50/nm0004950_rm156748800_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm156748800_1972-4-17_2001_0.jpg,no-smile,"{'x': 1055, 'y': 470, 'w': 347, 'h': 347}",50,"[1055, 470, 1402, 817]",,0,42
1142,1142,35,white,50/nm0004950_rm199661568_1972-4-17_2007.jpg,female,jennifer garner,nm0004950_rm199661568_1972-4-17_2007_0.jpg,no-smile,"{'x': 125, 'y': 39, 'w': 85, 'h': 85}",50,"[125, 39, 210, 124]",,0,42
1143,1143,34,white,50/nm0004950_rm209295872_1972-4-17_2006.jpg,female,jennifer garner,nm0004950_rm209295872_1972-4-17_2006_0.jpg,smile,"{'x': 156, 'y': 64, 'w': 81, 'h': 81}",50,"[156, 64, 237, 145]",,0,42
1149,1149,36,white,50/nm0004950_rm380670976_1972-4-17_2008.jpg,female,jennifer garner,nm0004950_rm380670976_1972-4-17_2008_0.jpg,smile,"{'x': 37, 'y': 91, 'w': 163, 'h': 163}",50,"[37, 91, 200, 254]",,0,42
1154,1154,43,white,50/nm0004950_rm510980096_1972-4-17_2015.jpg,female,jennifer garner,nm0004950_rm510980096_1972-4-17_2015_0.jpg,smile,"{'x': 405, 'y': 486, 'w': 724, 'h': 724}",50,"[405, 486, 1129, 1210]",,0,42
1155,1155,37,white,50/nm0004950_rm538741504_1972-4-17_2009.jpg,female,jennifer garner,nm0004950_rm538741504_1972-4-17_2009_0.jpg,smile,"{'x': 68, 'y': 102, 'w': 152, 'h': 152}",50,"[68, 102, 220, 254]",,0,42
1157,1157,38,white,50/nm0004950_rm580030208_1972-4-17_2010.jpg,female,jennifer garner,nm0004950_rm580030208_1972-4-17_2010_0.jpg,smile,"{'x': 92, 'y': 80, 'w': 102, 'h': 102}",50,"[92, 80, 194, 182]",,0,42
1158,1158,37,white,50/nm0004950_rm605850368_1972-4-17_2009.jpg,female,jennifer garner,nm0004950_rm605850368_1972-4-17_2009_0.jpg,smile,"{'x': 24, 'y': 98, 'w': 219, 'h': 219}",50,"[24, 98, 243, 317]",,0,42
1140,1140,40,white,50/nm0004950_rm1434822912_1972-4-17_2012.jpg,female,jennifer garner,nm0004950_rm1434822912_1972-4-17_2012_0.jpg,smile,"{'x': 244, 'y': 566, 'w': 724, 'h': 724}",50,"[244, 566, 968, 1290]",,0,43
1144,1144,29,white,50/nm0004950_rm2121648128_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm2121648128_1972-4-17_2001_0.jpg,no-smile,"{'x': 1574, 'y': 499, 'w': 245, 'h': 245}",50,"[1574, 499, 1819, 744]",,0,43
1145,1145,39,white,50/nm0004950_rm2494543872_1972-4-17_2011.jpg,female,jennifer garner,nm0004950_rm2494543872_1972-4-17_2011_0.jpg,smile,"{'x': 374, 'y': 321, 'w': 477, 'h': 477}",50,"[374, 321, 851, 798]",,0,43
1146,1146,40,white,50/nm0004950_rm3136530432_1972-4-17_2012.jpg,female,jennifer garner,nm0004950_rm3136530432_1972-4-17_2012_0.jpg,no-smile,"{'x': 250, 'y': 250, 'w': 221, 'h': 221}",50,"[250, 250, 471, 471]",,0,43
1147,1147,35,white,50/nm0004950_rm3410270976_1972-4-17_2007.jpg,female,jennifer garner,nm0004950_rm3410270976_1972-4-17_2007_0.jpg,smile,"{'x': 40, 'y': 101, 'w': 180, 'h': 180}",50,"[40, 101, 220, 281]",,0,43
1148,1148,29,white,50/nm0004950_rm3681994752_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm3681994752_1972-4-17_2001_0.jpg,no-smile,"{'x': 1676, 'y': 403, 'w': 324, 'h': 324}",50,"[1676, 403, 2000, 727]",,0,43
1150,1150,29,white,50/nm0004950_rm3900033024_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm3900033024_1972-4-17_2001_0.jpg,no-smile,"{'x': 1421, 'y': 180, 'w': 262, 'h': 262}",50,"[1421, 180, 1683, 442]",,0,43
1151,1151,29,white,50/nm0004950_rm4000696320_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm4000696320_1972-4-17_2001_0.jpg,no-smile,"{'x': 876, 'y': 876, 'w': 324, 'h': 324}",50,"[876, 876, 1200, 1200]",,0,43
1152,1152,29,white,50/nm0004950_rm4118136832_1972-4-17_2001.jpg,female,jennifer garner,nm0004950_rm4118136832_1972-4-17_2001_0.jpg,no-smile,"{'x': 560, 'y': 585, 'w': 224, 'h': 224}",50,"[560, 585, 784, 809]",,0,43
1153,1153,21,white,50/nm0004950_rm4284128000_1972-4-17_1993.jpg,female,jennifer garner,nm0004950_rm4284128000_1972-4-17_1993_0.jpg,smile,"{'x': 112, 'y': 64, 'w': 143, 'h': 143}",50,"[112, 64, 255, 207]",,0,43
216,216,41,black,12/nm0005112_rm63408384_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm63408384_1968-1-14_2009_0.jpg,smile,"{'x': 89, 'y': 119, 'w': 132, 'h': 132}",12,"[89, 119, 221, 251]",,1,41
217,217,45,black,12/nm0005112_rm669098752_1968-1-14_2013.jpg,male,ll cool j,nm0005112_rm669098752_1968-1-14_2013_0.jpg,smile,"{'x': 196, 'y': 112, 'w': 124, 'h': 124}",12,"[196, 112, 320, 236]",,1,42
218,218,41,black,12/nm0005112_rm965381888_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm965381888_1968-1-14_2009_0.jpg,no-smile,"{'x': 81, 'y': 32, 'w': 144, 'h': 144}",12,"[81, 32, 225, 176]",,1,42
200,200,41,black,12/nm0005112_rm1065059328_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm1065059328_1968-1-14_2009_0.jpg,no-smile,"{'x': 96, 'y': 53, 'w': 95, 'h': 95}",12,"[96, 53, 191, 148]",,1,43
201,201,41,black,12/nm0005112_rm1235259136_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm1235259136_1968-1-14_2009_0.jpg,no-smile,"{'x': 76, 'y': 45, 'w': 134, 'h': 134}",12,"[76, 45, 210, 179]",,1,43
202,202,36,black,12/nm0005112_rm1600427008_1968-1-14_2004.jpg,male,ll cool j,nm0005112_rm1600427008_1968-1-14_2004_0.jpg,smile,"{'x': 99, 'y': 57, 'w': 126, 'h': 126}",12,"[99, 57, 225, 183]",,1,43
203,203,38,black,12/nm0005112_rm1831704832_1968-1-14_2006.jpg,male,ll cool j,nm0005112_rm1831704832_1968-1-14_2006_0.jpg,smile,"{'x': 95, 'y': 76, 'w': 170, 'h': 170}",12,"[95, 76, 265, 246]",,1,43
204,204,41,black,12/nm0005112_rm1879998720_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm1879998720_1968-1-14_2009_0.jpg,no-smile,"{'x': 144, 'y': 112, 'w': 47, 'h': 47}",12,"[144, 112, 191, 159]",,1,43
205,205,41,black,12/nm0005112_rm2449244672_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm2449244672_1968-1-14_2009_0.jpg,no-smile,"{'x': 95, 'y': 52, 'w': 77, 'h': 77}",12,"[95, 52, 172, 129]",,1,43
206,206,41,black,12/nm0005112_rm2956822784_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm2956822784_1968-1-14_2009_0.jpg,no-smile,"{'x': 196, 'y': 49, 'w': 109, 'h': 109}",12,"[196, 49, 305, 158]",,1,43
207,207,41,black,12/nm0005112_rm3082728192_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm3082728192_1968-1-14_2009_0.jpg,smile,"{'x': 360, 'y': 181, 'w': 266, 'h': 266}",12,"[360, 181, 626, 447]",,1,43
208,208,41,black,12/nm0005112_rm3091313152_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm3091313152_1968-1-14_2009_0.jpg,no-smile,"{'x': 1437, 'y': 170, 'w': 188, 'h': 188}",12,"[1437, 170, 1625, 358]",,1,43
209,209,31,black,12/nm0005112_rm3149306624_1968-1-14_1999.jpg,male,ll cool j,nm0005112_rm3149306624_1968-1-14_1999_0.jpg,smile,"{'x': 106, 'y': 71, 'w': 78, 'h': 78}",12,"[106, 71, 184, 149]",,1,43
210,210,41,black,12/nm0005112_rm3190994688_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm3190994688_1968-1-14_2009_0.jpg,no-smile,"{'x': 259, 'y': 139, 'w': 152, 'h': 152}",12,"[259, 139, 411, 291]",,1,43
211,211,44,black,12/nm0005112_rm3288510208_1968-1-14_2012.jpg,male,ll cool j,nm0005112_rm3288510208_1968-1-14_2012_0.jpg,smile,"{'x': 286, 'y': 168, 'w': 87, 'h': 87}",12,"[286, 168, 373, 255]",,1,43
212,212,41,black,12/nm0005112_rm3724906240_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm3724906240_1968-1-14_2009_0.jpg,no-smile,"{'x': 80, 'y': 114, 'w': 102, 'h': 102}",12,"[80, 114, 182, 216]",,1,43
213,213,41,black,12/nm0005112_rm4107636224_1968-1-14_2009.jpg,male,ll cool j,nm0005112_rm4107636224_1968-1-14_2009_0.jpg,no-smile,"{'x': 135, 'y': 67, 'w': 54, 'h': 54}",12,"[135, 67, 189, 121]",,1,43
214,214,44,black,12/nm0005112_rm4127371008_1968-1-14_2012.jpg,male,ll cool j,nm0005112_rm4127371008_1968-1-14_2012_0.jpg,smile,"{'x': 215, 'y': 170, 'w': 100, 'h': 100}",12,"[215, 170, 315, 270]",,1,43
215,215,44,black,12/nm0005112_rm4194479872_1968-1-14_2012.jpg,male,ll cool j,nm0005112_rm4194479872_1968-1-14_2012_0.jpg,smile,"{'x': 197, 'y': 79, 'w': 87, 'h': 87}",12,"[197, 79, 284, 166]",,1,43
128,128,34,black,17/nm0005517_rm18462720_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm18462720_1972-10-29_2007_0.jpg,no-smile,"{'x': 280, 'y': 558, 'w': 832, 'h': 832}",17,"[280, 558, 1112, 1390]",,0,42
120,120,34,black,17/nm0005517_rm102348800_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm102348800_1972-10-29_2007_0.jpg,no-smile,"{'x': 585, 'y': 547, 'w': 167, 'h': 167}",17,"[585, 547, 752, 714]",,0,43
137,137,40,black,17/nm0005517_rm471322880_1972-10-29_2013.jpg,female,gabrielle union,nm0005517_rm471322880_1972-10-29_2013_0.jpg,smile,"{'x': 952, 'y': 411, 'w': 145, 'h': 145}",17,"[952, 411, 1097, 556]",,0,43
138,138,35,black,17/nm0005517_rm987600128_1972-10-29_2008.jpg,female,gabrielle union,nm0005517_rm987600128_1972-10-29_2008_0.jpg,smile,"{'x': 26, 'y': 102, 'w': 229, 'h': 229}",17,"[26, 102, 255, 331]",,0,43
139,139,38,black,17/nm0005517_rm990690816_1972-10-29_2011.jpg,female,gabrielle union,nm0005517_rm990690816_1972-10-29_2011_0.jpg,no-smile,"{'x': 498, 'y': 399, 'w': 444, 'h': 444}",17,"[498, 399, 942, 843]",,0,43
121,121,34,black,17/nm0005517_rm1083476736_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm1083476736_1972-10-29_2007_0.jpg,no-smile,"{'x': 172, 'y': 93, 'w': 118, 'h': 118}",17,"[172, 93, 290, 211]",,0,44
122,122,34,black,17/nm0005517_rm1093573376_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm1093573376_1972-10-29_2007_0.jpg,smile,"{'x': 74, 'y': 84, 'w': 94, 'h': 94}",17,"[74, 84, 168, 178]",,0,44
123,123,34,black,17/nm0005517_rm1117031168_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm1117031168_1972-10-29_2007_0.jpg,no-smile,"{'x': 52, 'y': 28, 'w': 42, 'h': 42}",17,"[52, 28, 94, 70]",,0,44
124,124,30,black,17/nm0005517_rm1243060224_1972-10-29_2003.jpg,female,gabrielle union,nm0005517_rm1243060224_1972-10-29_2003_0.jpg,smile,"{'x': 155, 'y': 113, 'w': 92, 'h': 92}",17,"[155, 113, 247, 205]",,0,44
125,125,34,black,17/nm0005517_rm1335134976_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm1335134976_1972-10-29_2007_0.jpg,no-smile,"{'x': 87, 'y': 162, 'w': 51, 'h': 51}",17,"[87, 162, 138, 213]",,0,44
126,126,41,black,17/nm0005517_rm1495660800_1972-10-29_2014.jpg,female,gabrielle union,nm0005517_rm1495660800_1972-10-29_2014_0.jpg,no-smile,"{'x': 599, 'y': 142, 'w': 314, 'h': 314}",17,"[599, 142, 913, 456]",,0,44
127,127,40,black,17/nm0005517_rm1712836864_1972-10-29_2013.jpg,female,gabrielle union,nm0005517_rm1712836864_1972-10-29_2013_0.jpg,no-smile,"{'x': 722, 'y': 231, 'w': 292, 'h': 292}",17,"[722, 231, 1014, 523]",,0,44
129,129,31,black,17/nm0005517_rm1852086528_1972-10-29_2004.jpg,female,gabrielle union,nm0005517_rm1852086528_1972-10-29_2004_0.jpg,smile,"{'x': 205, 'y': 92, 'w': 91, 'h': 91}",17,"[205, 92, 296, 183]",,0,44
130,130,32,black,17/nm0005517_rm1898486528_1972-10-29_2005.jpg,female,gabrielle union,nm0005517_rm1898486528_1972-10-29_2005_0.jpg,smile,"{'x': 53, 'y': 53, 'w': 119, 'h': 119}",17,"[53, 53, 172, 172]",,0,44
131,131,31,black,17/nm0005517_rm2548078592_1972-10-29_2004.jpg,female,gabrielle union,nm0005517_rm2548078592_1972-10-29_2004_0.jpg,smile,"{'x': 74, 'y': 37, 'w': 83, 'h': 83}",17,"[74, 37, 157, 120]",,0,44
132,132,34,black,17/nm0005517_rm2643761920_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm2643761920_1972-10-29_2007_0.jpg,smile,"{'x': 92, 'y': 92, 'w': 136, 'h': 136}",17,"[92, 92, 228, 228]",,0,44
133,133,34,black,17/nm0005517_rm2970262272_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm2970262272_1972-10-29_2007_0.jpg,smile,"{'x': 60, 'y': 68, 'w': 76, 'h': 76}",17,"[60, 68, 136, 144]",,0,44
134,134,34,black,17/nm0005517_rm2987039488_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm2987039488_1972-10-29_2007_0.jpg,smile,"{'x': 52, 'y': 91, 'w': 116, 'h': 116}",17,"[52, 91, 168, 207]",,0,44
135,135,34,black,17/nm0005517_rm3563559168_1972-10-29_2007.jpg,female,gabrielle union,nm0005517_rm3563559168_1972-10-29_2007_0.jpg,no-smile,"{'x': 135, 'y': 52, 'w': 45, 'h': 45}",17,"[135, 52, 180, 97]",,0,44
136,136,36,black,17/nm0005517_rm3637152000_1972-10-29_2009.jpg,female,gabrielle union,nm0005517_rm3637152000_1972-10-29_2009_0.jpg,no-smile,"{'x': 119, 'y': 142, 'w': 211, 'h': 211}",17,"[119, 142, 330, 353]",,0,44
1356,1356,52,black,69/nm0005569_rm5550592_1952-11-8_2005.jpg,female,alfre woodard,nm0005569_rm5550592_1952-11-8_2005_0.jpg,smile,"{'x': 169, 'y': 185, 'w': 150, 'h': 150}",69,"[169, 185, 319, 335]",,0,40
1355,1355,55,black,69/nm0005569_rm51623936_1952-11-8_2008.jpg,female,alfre woodard,nm0005569_rm51623936_1952-11-8_2008_0.jpg,smile,"{'x': 1536, 'y': 153, 'w': 192, 'h': 192}",69,"[1536, 153, 1728, 345]",,0,41
1358,1358,53,black,69/nm0005569_rm84712192_1952-11-8_2006.jpg,female,alfre woodard,nm0005569_rm84712192_1952-11-8_2006_0.jpg,no-smile,"{'x': 69, 'y': 111, 'w': 124, 'h': 124}",69,"[69, 111, 193, 235]",,0,41
1359,1359,33,black,69/nm0005569_rm89752832_1952-11-8_1986.jpg,female,alfre woodard,nm0005569_rm89752832_1952-11-8_1986_0.jpg,no-smile,"{'x': 189, 'y': 189, 'w': 337, 'h': 337}",69,"[189, 189, 526, 526]",,0,41
1347,1347,54,black,69/nm0005569_rm284072192_1952-11-8_2007.jpg,female,alfre woodard,nm0005569_rm284072192_1952-11-8_2007_0.jpg,no-smile,"{'x': 128, 'y': 146, 'w': 162, 'h': 162}",69,"[128, 146, 290, 308]",,0,42
1348,1348,60,black,69/nm0005569_rm292085248_1952-11-8_2013.jpg,female,alfre woodard,nm0005569_rm292085248_1952-11-8_2013_0.jpg,smile,"{'x': 498, 'y': 200, 'w': 221, 'h': 221}",69,"[498, 200, 719, 421]",,0,42
1351,1351,61,black,69/nm0005569_rm309117952_1952-11-8_2014.jpg,female,alfre woodard,nm0005569_rm309117952_1952-11-8_2014_0.jpg,no-smile,"{'x': 1392, 'y': 233, 'w': 415, 'h': 415}",69,"[1392, 233, 1807, 648]",,0,42
1357,1357,52,black,69/nm0005569_rm708090624_1952-11-8_2005.jpg,female,alfre woodard,nm0005569_rm708090624_1952-11-8_2005_0.jpg,no-smile,"{'x': 92, 'y': 108, 'w': 137, 'h': 137}",69,"[92, 108, 229, 245]",,0,42
1340,1340,61,black,69/nm0005569_rm1154008320_1952-11-8_2014.jpg,female,alfre woodard,nm0005569_rm1154008320_1952-11-8_2014_0.jpg,smile,"{'x': 690, 'y': 460, 'w': 292, 'h': 292}",69,"[690, 460, 982, 752]",,0,43
1341,1341,61,black,69/nm0005569_rm1305003264_1952-11-8_2014.jpg,female,alfre woodard,nm0005569_rm1305003264_1952-11-8_2014_0.jpg,smile,"{'x': 388, 'y': 247, 'w': 314, 'h': 314}",69,"[388, 247, 702, 561]",,0,43
1342,1342,61,black,69/nm0005569_rm1735587840_1952-11-8_2014.jpg,female,alfre woodard,nm0005569_rm1735587840_1952-11-8_2014_0.jpg,no-smile,"{'x': 424, 'y': 138, 'w': 87, 'h': 87}",69,"[424, 138, 511, 225]",,0,43
1343,1343,59,black,69/nm0005569_rm1746905088_1952-11-8_2012.jpg,female,alfre woodard,nm0005569_rm1746905088_1952-11-8_2012_0.jpg,smile,"{'x': 686, 'y': 827, 'w': 155, 'h': 155}",69,"[686, 827, 841, 982]",,0,43
1344,1344,59,black,69/nm0005569_rm1864345600_1952-11-8_2012.jpg,female,alfre woodard,nm0005569_rm1864345600_1952-11-8_2012_0.jpg,smile,"{'x': 378, 'y': 905, 'w': 675, 'h': 675}",69,"[378, 905, 1053, 1580]",,0,43
1345,1345,55,black,69/nm0005569_rm2196409088_1952-11-8_2008.jpg,female,alfre woodard,nm0005569_rm2196409088_1952-11-8_2008_0.jpg,no-smile,"{'x': 224, 'y': 147, 'w': 68, 'h': 68}",69,"[224, 147, 292, 215]",,0,43
1346,1346,55,black,69/nm0005569_rm2253296640_1952-11-8_2008.jpg,female,alfre woodard,nm0005569_rm2253296640_1952-11-8_2008_0.jpg,no-smile,"{'x': 131, 'y': 96, 'w': 77, 'h': 77}",69,"[131, 96, 208, 173]",,0,43
